Member_number,Recency,Frequency,Monetary,Category_Diversity,cluster_kmeans,cluster_gmm,cluster_agg,cluster_hier,R_quartile,F_quartile,M_quartile,RFM_Score,cluster_rfm,cluster_spark
3955,37,6,35.4,3,0,0,0,4,4,1,1,6,1,2
3956,376,16,154.44,7,3,3,1,2,1,4,4,9,2,1
3957,229,24,248.11,9,3,3,3,1,2,4,4,10,2,1
3958,56,6,21.6,4,0,0,0,4,4,1,1,6,1,2
3959,86,14,162.5,7,3,1,3,1,3,4,4,11,3,1
3960,70,23,211.9,7,3,1,3,1,3,4,4,11,3,1
3961,6,10,61.900000000000006,4,0,0,0,4,4,3,2,9,2,2
3962,101,14,119.65,5,2,3,1,2,3,4,4,11,3,3
3963,104,14,134.25,5,2,3,1,2,3,4,4,11,3,3
3964,659,5,32.7,4,1,2,2,3,1,1,1,3,0,0
3965,365,8,45.15,4,1,2,0,4,1,2,2,5,0,0
3966,212,11,45.52,5,2,3,0,4,2,3,2,7,1,3
3967,37,16,119.99000000000001,6,2,1,1,2,4,4,4,12,3,3
3968,48,5,16.4,4,0,0,0,4,4,1,1,6,1,2
3969,300,5,51.8,4,1,2,2,3,1,1,2,4,0,0
3970,423,2,17.200000000000003,2,1,2,2,3,1,1,1,3,0,0
3971,0,15,171.03,5,3,1,1,2,4,4,4,12,3,1
3972,205,14,95.0,7,2,3,1,2,2,4,3,9,2,3
3973,119,16,205.9,6,3,1,3,1,3,4,4,11,3,1
3974,194,6,35.7,3,0,2,2,3,2,1,1,4,0,2
3975,306,4,55.8,2,1,2,2,3,1,1,2,4,0,0
3976,101,13,99.88,5,2,0,1,2,3,3,3,9,2,3
3977,258,6,42.4,4,0,2,2,3,2,1,1,4,0,2
3978,160,5,65.9,2,0,0,2,3,2,1,2,5,0,2
3979,105,4,50.99999999999999,2,0,0,2,3,3,1,2,6,1,2
3980,105,11,48.300000000000004,5,2,0,0,4,3,3,2,8,2,3
3981,5,4,13.7,4,0,0,0,4,4,1,1,6,1,2
3982,92,15,82.78999999999999,5,2,3,1,2,3,4,3,10,2,3
3983,112,11,191.10000000000002,4,2,1,1,2,3,3,4,10,2,3
3984,330,6,63.4,3,1,2,2,3,1,1,2,4,0,0
3985,68,15,69.60000000000001,7,2,1,1,2,3,4,2,9,2,3
3986,42,12,69.6,5,2,0,1,2,4,3,2,9,2,3
3987,133,11,61.05,3,0,3,0,4,3,3,2,8,2,2
3989,438,6,48.1,4,1,2,2,3,1,1,2,4,0,0
3990,593,2,3.7,2,1,2,2,3,1,1,1,3,0,0
3991,545,2,20.16,2,1,2,2,3,1,1,1,3,0,0
3992,410,4,31.75,2,1,2,2,3,1,1,1,3,0,0
3993,315,3,13.899999999999999,3,1,2,2,3,1,1,1,3,0,0
3994,393,2,15.700000000000001,2,1,2,2,3,1,1,1,3,0,0
3995,187,4,13.0,3,0,2,2,3,2,1,1,4,0,2
3996,121,6,93.4,3,0,0,0,4,3,1,3,7,1,2
3997,79,10,106.9,4,2,1,0,4,3,3,3,9,2,3
3998,16,17,110.80000000000001,5,2,1,1,2,4,4,3,11,3,3
3999,44,13,75.2,5,2,1,1,2,4,3,3,10,2,3
4001,192,8,41.7,5,0,2,0,4,2,2,1,5,0,2
4002,118,14,151.55,5,2,3,1,2,3,4,4,11,3,3
4003,7,9,69.04,4,0,0,0,4,4,2,2,8,2,2
4004,234,10,76.8,4,0,3,0,4,2,3,3,8,2,2
4005,596,4,24.5,3,1,2,2,3,1,1,1,3,0,0
4006,12,12,132.81,6,2,1,1,2,4,3,4,11,3,3
4007,7,12,87.5,6,2,0,1,2,4,3,3,10,2,3
4008,225,9,92.62,4,0,3,0,4,2,2,3,7,1,2
4009,169,11,57.6,6,2,0,0,4,2,3,2,7,1,3
4010,1,6,19.400000000000002,3,0,0,0,4,4,1,1,6,1,2
4011,489,2,11.0,2,1,2,2,3,1,1,1,3,0,0
4012,228,14,100.60000000000001,6,2,3,1,2,2,4,3,9,2,3
4013,287,9,70.38000000000001,5,2,3,0,4,1,2,2,5,0,3
4014,45,8,38.66,4,0,0,0,4,4,2,1,7,1,2
4015,278,17,108.04,6,2,3,1,2,2,4,3,9,2,3
4016,253,6,60.400000000000006,4,0,2,0,4,2,1,2,5,0,2
4017,56,8,47.300000000000004,3,0,0,0,4,4,2,2,8,2,2
4018,43,17,152.1,8,3,1,3,1,4,4,4,12,3,1
4019,124,17,119.9,6,3,3,1,2,3,4,4,11,3,3
4020,263,5,39.400000000000006,4,0,2,2,3,2,1,1,4,0,2
4021,425,6,41.800000000000004,4,1,2,2,3,1,1,1,3,0,0
4022,152,8,86.0,5,2,0,0,4,2,2,3,7,1,3
4023,343,2,3.4000000000000004,2,1,2,2,3,1,1,1,3,0,0
4024,75,14,142.9,7,3,1,1,2,3,4,4,11,3,1
4025,56,12,73.82,6,2,0,1,2,4,3,2,9,2,3
4027,184,4,25.8,3,0,2,2,3,2,1,1,4,0,2
4028,175,10,156.5,6,2,3,1,2,2,3,4,9,2,3
4029,429,2,3.2,1,1,2,2,3,1,1,1,3,0,0
4030,8,20,145.05,6,3,1,3,1,4,4,4,12,3,1
4031,73,7,23.0,2,0,0,2,3,3,2,1,6,1,2
4032,142,4,16.6,2,0,0,2,3,2,1,1,4,0,2
4033,207,6,33.7,4,0,2,2,3,2,1,1,4,0,2
4034,47,6,44.7,3,0,0,0,4,4,1,2,7,1,2
4035,149,13,63.6,6,2,3,1,2,2,3,2,7,1,3
4036,218,12,94.35,6,2,3,1,2,2,3,3,8,2,3
4037,1,10,76.9,4,0,0,0,4,4,3,3,10,2,2
4038,54,14,91.6,6,2,1,1,2,4,4,3,11,3,3
4039,3,12,88.2,6,2,0,1,2,4,3,3,10,2,3
4040,271,11,87.3,5,2,3,0,4,2,3,3,8,2,3
4041,75,11,73.89999999999999,5,2,0,0,4,3,3,2,8,2,3
4042,13,16,102.35,6,2,1,1,2,4,4,3,11,3,3
4043,343,2,12.6,1,1,2,2,3,1,1,1,3,0,0
4044,29,10,148.4,6,2,1,1,2,4,3,4,11,3,3
4045,8,11,149.9,4,2,1,1,2,4,3,4,11,3,3
4046,366,9,42.42,6,2,2,0,4,1,2,1,4,0,3
4047,299,4,32.44,3,1,2,2,3,1,1,1,3,0,0
4048,236,9,44.75,5,2,3,0,4,2,2,2,6,1,2
4049,151,12,174.9,6,3,3,3,1,2,3,4,9,2,1
4050,177,9,93.5,3,0,3,0,4,2,2,3,7,1,2
4051,336,6,37.1,4,1,2,2,3,1,1,1,3,0,0
4052,253,5,24.82,4,0,2,2,3,2,1,1,4,0,2
4053,283,6,59.50000000000001,5,0,2,0,4,1,1,2,4,0,2
4054,238,5,91.2,3,0,3,2,3,2,1,3,6,1,2
4055,645,3,47.4,3,1,2,2,3,1,1,2,4,0,0
4056,71,16,134.45,6,3,1,1,2,3,4,4,11,3,1
4058,0,7,78.99000000000001,3,0,0,0,4,4,2,3,9,2,2
4059,237,9,92.7,5,2,3,0,4,2,2,3,7,1,3
4060,19,7,101.9,4,0,1,0,4,4,2,3,9,2,2
4061,235,6,66.80000000000001,5,0,2,0,4,2,1,2,5,0,2
4062,398,2,4.6,2,1,2,2,3,1,1,1,3,0,0
4063,48,9,37.800000000000004,5,0,0,0,4,4,2,1,7,1,2
4064,104,6,83.9,3,0,0,0,4,3,1,3,7,1,2
4065,176,13,58.040000000000006,6,2,3,1,2,2,3,2,7,1,3
4066,393,8,75.9,5,1,2,0,4,1,2,3,6,1,0
4067,75,6,80.4,3,0,0,0,4,3,1,3,7,1,2
4068,19,12,97.30000000000001,6,2,0,1,2,4,3,3,10,2,3
4069,241,11,45.7,7,2,3,1,2,2,3,2,7,1,3
4070,156,6,43.1,3,0,0,2,3,2,1,1,4,0,2
4071,76,9,115.26,5,2,1,1,2,3,2,3,8,2,3
4072,138,2,9.4,2,0,0,2,3,3,1,1,5,0,2
4073,58,14,124.2,6,2,1,1,2,3,4,4,11,3,3
4074,111,9,70.2,4,0,0,0,4,3,2,2,7,1,2
4075,359,8,66.0,5,1,2,0,4,1,2,2,5,0,0
4076,222,12,84.6,5,2,3,0,4,2,3,3,8,2,3
4077,148,14,110.7,6,2,3,1,2,2,4,3,9,2,3
4078,46,16,253.12,7,3,1,3,1,4,4,4,12,3,1
4079,101,6,37.0,2,0,0,2,3,3,1,1,5,0,2
4080,180,8,54.900000000000006,6,2,2,0,4,2,2,2,6,1,3
4081,71,6,31.439999999999998,4,0,0,0,4,3,1,1,5,0,2
4082,243,11,135.7,5,2,3,1,2,2,3,4,9,2,3
4083,502,2,40.9,2,1,2,2,3,1,1,1,3,0,0
4084,57,11,89.8,6,2,0,1,2,4,3,3,10,2,3
4085,92,10,50.1,4,0,0,0,4,3,3,2,8,2,2
4086,410,13,176.95,6,3,3,1,2,1,3,4,8,2,3
4087,126,5,35.3,3,0,0,2,3,3,1,1,5,0,2
4088,98,10,69.23,6,2,0,1,2,3,3,2,8,2,3
4089,87,6,56.650000000000006,4,0,0,0,4,3,1,2,6,1,2
4090,307,6,44.120000000000005,3,1,2,2,3,1,1,2,4,0,0
4091,2,14,118.95,6,2,1,1,2,4,4,4,12,3,3
4092,91,10,137.50000000000003,3,0,1,1,2,3,3,4,10,2,2
4093,478,4,22.3,2,1,2,2,3,1,1,1,3,0,0
4094,275,10,48.1,5,2,3,0,4,2,3,2,7,1,3
4095,1,6,128.9,3,0,1,0,4,4,1,4,9,2,2
4096,184,10,173.0,6,2,3,1,2,2,3,4,9,2,3
4097,32,14,77.8,6,2,1,1,2,4,4,3,11,3,3
4098,327,11,90.10000000000001,3,1,3,0,4,1,3,3,7,1,0
4099,337,5,8.5,3,1,2,2,3,1,1,1,3,0,0
4100,252,8,65.35,4,0,3,0,4,2,2,2,6,1,2
4101,244,8,98.3,4,0,3,0,4,2,2,3,7,1,2
4102,57,19,289.4,7,3,1,3,1,4,4,4,12,3,1
4103,157,9,68.5,5,2,0,0,4,2,2,2,6,1,3
4104,30,16,132.35,5,2,1,1,2,4,4,4,12,3,3
4105,27,10,96.5,3,0,1,1,2,4,3,3,10,2,2
4106,127,13,89.8,5,2,3,1,2,3,3,3,9,2,3
4107,45,12,126.64999999999999,7,2,1,1,2,4,3,4,11,3,3
4108,94,14,135.35,5,2,1,1,2,3,4,4,11,3,3
4109,87,13,87.95,7,2,0,1,2,3,3,3,9,2,3
4110,32,16,124.94999999999999,6,3,1,1,2,4,4,4,12,3,1
4112,247,18,170.0,5,3,3,1,2,2,4,4,10,2,1
4113,139,12,86.2,5,2,0,1,2,3,3,3,9,2,3
4114,145,10,72.1,6,2,0,1,2,2,3,2,7,1,3
4115,222,11,52.22,6,2,3,1,2,2,3,2,7,1,3
4116,243,8,60.0,6,2,2,0,4,2,2,2,6,1,3
4117,20,15,124.64,5,2,1,1,2,4,4,4,12,3,3
4118,6,2,19.4,1,0,0,2,3,4,1,1,6,1,2
4119,235,9,91.8,4,0,3,0,4,2,2,3,7,1,2
4120,19,11,108.6,6,2,1,1,2,4,3,3,10,2,3
4121,59,15,76.52000000000001,6,2,1,1,2,3,4,3,10,2,3
4122,68,9,70.25,5,2,0,0,4,3,2,2,7,1,3
4123,16,4,24.0,4,0,0,0,4,4,1,1,6,1,2
4124,112,17,130.05,8,3,3,3,1,3,4,4,11,3,1
4125,199,11,57.6,4,0,3,0,4,2,3,2,7,1,2
4126,419,7,82.4,3,1,3,2,3,1,2,3,6,1,0
4127,48,11,89.35,5,2,0,1,2,4,3,3,10,2,3
4129,53,17,129.64,8,3,1,3,1,4,4,4,12,3,1
4130,54,16,180.2,6,3,1,3,1,4,4,4,12,3,1
4131,276,11,136.8,5,2,3,1,2,2,3,4,9,2,3
4132,393,9,56.160000000000004,7,2,2,0,4,1,2,2,5,0,3
4133,156,13,79.8,6,2,0,1,2,2,3,3,8,2,3
4134,32,14,104.95,4,2,1,1,2,4,4,3,11,3,3
4135,598,4,19.4,3,1,2,2,3,1,1,1,3,0,0
4136,141,6,28.599999999999998,3,0,0,2,3,3,1,1,5,0,2
4137,4,26,254.04000000000002,8,3,1,3,1,4,4,4,12,3,1
4138,81,12,133.39000000000001,5,2,1,1,2,3,3,4,10,2,3
4139,34,6,36.9,3,0,0,0,4,4,1,1,6,1,2
4140,678,6,50.2,4,1,2,2,3,1,1,2,4,0,0
4141,48,3,25.1,3,0,0,0,4,4,1,1,6,1,2
4142,43,2,4.9,2,0,0,2,3,4,1,1,6,1,2
4143,663,4,24.700000000000003,3,1,2,2,3,1,1,1,3,0,0
4144,54,8,78.80000000000001,5,2,0,0,4,4,2,3,9,2,3
4145,263,6,31.84,4,0,2,2,3,2,1,1,4,0,2
4146,324,15,85.9,5,2,3,0,4,1,4,3,8,2,3
4147,105,12,119.1,7,2,0,1,2,3,3,4,10,2,3
4148,265,12,83.05,4,2,3,0,4,2,3,3,8,2,3
4149,285,9,52.8,5,2,2,0,4,1,2,2,5,0,3
4150,126,12,113.69999999999999,5,2,3,1,2,3,3,3,9,2,3
4151,58,2,7.2,1,0,0,2,3,3,1,1,5,0,2
4152,195,16,115.0,6,2,3,1,2,2,4,3,9,2,3
4153,156,22,163.0,7,3,3,3,1,2,4,4,10,2,1
4154,181,8,80.0,5,2,0,0,4,2,2,3,7,1,3
4155,97,17,157.5,8,3,3,3,1,3,4,4,11,3,1
4156,149,13,131.64,8,3,3,1,2,2,3,4,9,2,1
4157,360,6,61.7,4,1,2,0,4,1,1,2,4,0,0
4158,4,4,16.85,2,0,0,2,3,4,1,1,6,1,2
4159,2,6,66.19999999999999,5,0,1,0,4,4,1,2,7,1,2
4160,140,13,126.92,6,2,3,1,2,3,3,4,10,2,3
4161,97,5,57.599999999999994,3,0,0,2,3,3,1,2,6,1,2
4162,8,14,114.0,6,2,1,1,2,4,4,3,11,3,3
4163,214,15,130.5,6,2,3,1,2,2,4,4,10,2,3
4164,461,10,127.05000000000001,4,1,3,0,4,1,3,4,8,2,0
4165,134,20,163.15,6,3,3,1,2,3,4,4,11,3,1
4166,54,14,58.26,6,2,1,1,2,4,4,2,10,2,3
4167,115,6,38.75,6,2,0,0,4,3,1,1,5,0,2
4168,392,4,39.7,3,1,2,2,3,1,1,1,3,0,0
4169,36,15,128.20000000000002,7,3,1,1,2,4,4,4,12,3,1
4170,172,15,119.64999999999999,6,2,3,1,2,2,4,4,10,2,3
4171,210,8,47.9,4,0,2,0,4,2,2,2,6,1,2
4172,83,9,50.15,6,2,0,0,4,3,2,2,7,1,3
4173,233,4,56.2,3,0,2,2,3,2,1,2,5,0,2
4174,438,4,37.5,4,1,2,2,3,1,1,1,3,0,0
4175,335,7,101.80000000000001,4,1,3,0,4,1,2,3,6,1,0
4176,239,7,37.66,6,2,2,0,4,2,2,1,5,0,3
4177,198,10,70.3,4,0,3,0,4,2,3,2,7,1,2
4178,47,20,113.15,7,3,1,3,1,4,4,3,11,3,1
4179,284,9,121.1,4,2,3,0,4,1,2,4,7,1,3
4180,49,13,92.11,6,2,0,1,2,4,3,3,10,2,3
4181,479,3,20.0,3,1,2,2,3,1,1,1,3,0,0
4182,131,14,126.10000000000001,6,2,3,1,2,3,4,4,11,3,3
4183,349,17,70.39,8,2,3,1,2,1,4,2,7,1,3
4184,15,8,22.5,5,0,0,0,4,4,2,1,7,1,2
4185,348,6,47.0,4,1,2,0,4,1,1,2,4,0,0
4186,66,3,25.3,2,0,0,2,3,3,1,1,5,0,2
4187,63,21,189.73000000000002,7,3,1,3,1,3,4,4,11,3,1
4188,497,2,6.720000000000001,2,1,2,2,3,1,1,1,3,0,0
4189,110,6,27.1,5,0,0,0,4,3,1,1,5,0,2
4190,3,21,120.49,7,3,1,3,1,4,4,4,12,3,1
4191,57,13,122.8,5,2,1,1,2,4,3,4,11,3,3
4192,14,15,68.7,6,2,1,1,2,4,4,2,10,2,3
4193,122,8,62.540000000000006,6,2,0,0,4,3,2,2,7,1,3
4194,233,14,127.2,7,2,3,1,2,2,4,4,10,2,3
4195,90,10,74.76,6,2,0,1,2,3,3,2,8,2,3
4196,53,10,39.9,5,2,0,0,4,4,3,1,8,2,2
4197,57,17,183.1,7,3,1,3,1,4,4,4,12,3,1
4198,287,5,57.900000000000006,4,1,2,2,3,1,1,2,4,0,0
4199,1,11,76.94,6,2,0,1,2,4,3,3,10,2,3
4200,555,3,53.760000000000005,3,1,2,2,3,1,1,2,4,0,0
4201,77,12,101.65,6,2,0,1,2,3,3,3,9,2,3
4202,28,13,138.4,5,2,1,1,2,4,3,4,11,3,3
4204,75,10,89.84,3,0,0,0,4,3,3,3,9,2,2
4205,311,4,51.5,2,1,2,2,3,1,1,2,4,0,0
4206,384,15,90.95,6,2,3,0,4,1,4,3,8,2,3
4207,124,15,105.55,6,2,3,1,2,3,4,3,10,2,3
4208,695,2,18.0,2,1,2,2,3,1,1,1,3,0,0
4209,519,4,35.8,3,1,2,2,3,1,1,1,3,0,0
4210,145,4,50.44,2,0,0,2,3,2,1,2,5,0,2
4211,470,12,130.0,7,2,3,1,2,1,3,4,8,2,3
4212,243,11,79.75,3,0,3,0,4,2,3,3,8,2,2
4213,129,8,111.9,5,2,3,1,2,3,2,3,8,2,3
4214,84,13,94.60000000000001,5,2,0,1,2,3,3,3,9,2,3
4215,183,18,150.70000000000002,6,3,3,1,2,2,4,4,10,2,1
4216,246,11,48.9,4,0,3,0,4,2,3,2,7,1,2
4217,12,25,104.25,8,3,1,3,1,4,4,3,11,3,1
4218,88,12,191.35000000000002,5,3,1,1,2,3,3,4,10,2,1
4219,75,8,57.5,3,0,0,0,4,3,2,2,7,1,2
4220,39,16,165.5,5,3,1,1,2,4,4,4,12,3,1
4221,306,8,83.96,6,2,3,0,4,1,2,3,6,1,3
4222,3,13,135.99,8,3,1,1,2,4,3,4,11,3,1
4223,84,17,124.2,6,3,1,1,2,3,4,4,11,3,1
4224,24,12,109.6,4,2,1,1,2,4,3,3,10,2,3
4225,236,6,24.400000000000002,4,0,2,2,3,2,1,1,4,0,2
4226,24,9,89.45,4,0,0,0,4,4,2,3,9,2,2
4227,132,7,106.10000000000001,4,0,3,0,4,3,2,3,8,2,2
4228,256,13,83.36,6,2,3,1,2,2,3,3,8,2,3
4229,132,8,48.8,5,0,0,0,4,3,2,2,7,1,2
4230,55,9,97.6,4,0,0,0,4,4,2,3,9,2,2
4231,353,5,68.9,3,1,2,2,3,1,1,2,4,0,0
4232,11,12,94.45,5,2,1,1,2,4,3,3,10,2,3
4233,197,11,83.3,5,2,3,0,4,2,3,3,8,2,3
4234,150,20,237.4,7,3,3,3,1,2,4,4,10,2,1
4235,11,19,211.84,8,3,1,3,1,4,4,4,12,3,1
4236,35,14,193.4,8,3,1,3,1,4,4,4,12,3,1
4237,589,2,24.700000000000003,2,1,2,2,3,1,1,1,3,0,0
4238,18,8,65.5,4,0,0,0,4,4,2,2,8,2,2
4239,322,4,101.80000000000001,2,1,3,2,3,1,1,3,5,0,0
4240,26,15,76.17,7,2,1,1,2,4,4,3,11,3,3
4241,454,6,27.1,5,1,2,0,4,1,1,1,3,0,0
4242,21,7,27.76,4,0,0,0,4,4,2,1,7,1,2
4243,130,16,213.34,6,3,3,3,1,3,4,4,11,3,1
4244,60,10,62.7,6,2,0,1,2,3,3,2,8,2,3
4245,209,9,54.6,4,0,3,0,4,2,2,2,6,1,2
4246,29,8,71.3,4,0,0,0,4,4,2,2,8,2,2
4247,727,2,5.6000000000000005,2,1,2,2,3,1,1,1,3,0,0
4248,447,2,11.7,2,1,2,2,3,1,1,1,3,0,0
4249,26,11,87.28,4,2,1,0,4,4,3,3,10,2,3
4250,431,4,39.76,4,1,2,2,3,1,1,1,3,0,0
4251,9,22,167.39000000000001,6,3,1,3,1,4,4,4,12,3,1
4252,264,9,131.16,7,2,3,1,2,2,2,4,8,2,3
4254,138,6,58.42,4,0,0,0,4,3,1,2,6,1,2
4255,119,11,99.36,7,2,0,1,2,3,3,3,9,2,3
4256,590,6,59.2,5,1,2,2,3,1,1,2,4,0,0
4257,131,13,191.75,5,3,3,1,2,3,3,4,10,2,1
4258,19,13,130.7,8,3,1,1,2,4,3,4,11,3,1
4259,189,12,46.370000000000005,7,2,3,1,2,2,3,2,7,1,3
4260,44,12,64.2,6,2,0,1,2,4,3,2,9,2,3
4261,317,12,157.25,5,2,3,1,2,1,3,4,8,2,3
4262,75,17,137.1,7,3,1,1,2,3,4,4,11,3,1
4264,233,9,60.9,5,2,2,0,4,2,2,2,6,1,3
4265,18,10,49.9,5,2,0,0,4,4,3,2,9,2,3
4266,152,19,130.5,8,3,3,3,1,2,4,4,10,2,1
4267,81,14,143.7,5,2,1,1,2,3,4,4,11,3,3
4268,249,12,75.75,5,2,3,0,4,2,3,3,8,2,3
4269,273,10,99.7,4,2,3,0,4,2,3,3,8,2,3
4270,325,6,44.72,5,1,2,0,4,1,1,2,4,0,0
4271,376,5,52.04,3,1,2,2,3,1,1,2,4,0,0
4272,207,27,244.0,7,3,3,3,1,2,4,4,10,2,1
4273,199,8,49.1,6,2,2,0,4,2,2,2,6,1,3
4274,91,12,103.60000000000001,4,2,3,1,2,3,3,3,9,2,3
4275,110,15,144.6,8,3,3,3,1,3,4,4,11,3,1
4277,24,23,129.66,6,3,1,3,1,4,4,4,12,3,1
4278,545,4,43.8,3,1,2,2,3,1,1,1,3,0,0
4279,702,2,16.9,2,1,2,2,3,1,1,1,3,0,0
4280,24,15,241.6,7,3,1,3,1,4,4,4,12,3,1
4281,73,13,108.96,7,2,0,1,2,3,3,3,9,2,3
4282,190,4,41.2,3,0,2,2,3,2,1,1,4,0,2
4283,558,7,91.89999999999999,4,1,3,2,3,1,2,3,6,1,0
4284,77,10,62.3,6,2,0,0,4,3,3,2,8,2,3
4285,1,8,60.65,6,2,2,0,4,4,2,2,8,2,3
4286,109,13,79.80000000000001,5,2,0,0,4,3,3,3,9,2,3
4287,146,6,39.5,4,0,0,0,4,2,1,1,4,0,2
4288,47,12,131.0,6,2,1,1,2,4,3,4,11,3,3
4289,83,9,115.3,3,0,1,0,4,3,2,4,9,2,2
4290,482,7,42.85,4,1,2,2,3,1,2,1,4,0,0
4291,21,16,89.36,4,2,1,1,2,4,4,3,11,3,3
4292,25,20,189.7,8,3,1,3,1,4,4,4,12,3,1
4293,91,22,265.7,7,3,1,3,1,3,4,4,11,3,1
4294,27,14,66.6,7,2,1,1,2,4,4,2,10,2,3
4295,65,11,98.69999999999999,5,2,0,1,2,3,3,3,9,2,3
4296,126,10,86.4,5,2,0,0,4,3,3,3,9,2,3
4297,64,23,145.52,7,3,1,3,1,3,4,4,11,3,1
4298,158,9,51.85,5,2,0,0,4,2,2,2,6,1,3
4299,138,15,135.69,7,3,3,3,1,3,4,4,11,3,1
4300,270,8,42.6,3,0,3,0,4,2,2,1,5,0,2
4301,10,15,138.26,6,3,1,1,2,4,4,4,12,3,1
4302,55,20,254.7,8,3,1,3,1,4,4,4,12,3,1
4303,5,25,245.36,6,3,1,3,1,4,4,4,12,3,1
4304,319,8,50.36,5,1,2,0,4,1,2,2,5,0,0
4305,159,15,117.66,6,2,3,1,2,2,4,4,10,2,3
4306,2,12,81.15,6,2,0,1,2,4,3,3,10,2,3
4307,543,2,21.96,2,1,2,2,3,1,1,1,3,0,0
4308,25,19,92.12,7,3,1,3,1,4,4,3,11,3,1
4309,106,4,11.7,3,0,0,0,4,3,1,1,5,0,2
4310,306,7,68.7,5,1,2,0,4,1,2,2,5,0,0
4311,389,5,39.8,3,1,2,2,3,1,1,1,3,0,0
4312,16,17,151.06,7,3,1,1,2,4,4,4,12,3,1
4313,155,10,97.42,5,2,0,0,4,2,3,3,8,2,3
4314,242,17,76.9,7,2,3,1,2,2,4,3,9,2,3
4315,248,7,25.200000000000003,4,0,2,2,3,2,2,1,5,0,2
4316,353,20,186.46,5,3,3,1,2,1,4,4,9,2,1
4317,643,4,37.1,3,1,2,2,3,1,1,1,3,0,0
4318,489,6,39.95,4,1,2,2,3,1,1,1,3,0,0
4319,52,14,77.56,6,2,1,1,2,4,4,3,11,3,3
4320,19,15,79.8,4,2,1,1,2,4,4,3,11,3,3
4321,64,18,159.6,6,3,1,3,1,3,4,4,11,3,1
4322,27,11,77.7,6,2,0,1,2,4,3,3,10,2,3
4323,13,12,111.7,6,2,1,1,2,4,3,3,10,2,3
4324,359,14,161.2,5,2,3,1,2,1,4,4,9,2,3
4325,77,9,142.7,6,2,1,1,2,3,2,4,9,2,3
4326,54,12,111.36,5,2,1,1,2,4,3,3,10,2,3
4327,248,5,32.76,4,0,2,2,3,2,1,1,4,0,2
4328,123,12,236.0,5,3,1,1,2,3,3,4,10,2,1
4329,433,7,43.75,6,1,2,0,4,1,2,1,4,0,0
4330,191,18,188.9,5,3,3,1,2,2,4,4,10,2,1
4331,111,6,50.0,4,0,0,0,4,3,1,2,6,1,2
4332,36,4,30.25,3,0,0,0,4,4,1,1,6,1,2
4333,182,2,22.8,2,0,2,2,3,2,1,1,4,0,2
4334,50,15,78.05,5,2,1,1,2,4,4,3,11,3,3
4335,25,17,135.32000000000002,8,3,1,3,1,4,4,4,12,3,1
4336,81,15,122.5,7,3,0,1,2,3,4,4,11,3,1
4337,65,9,129.34,5,2,1,1,2,3,2,4,9,2,3
4338,80,28,239.75,8,3,1,3,1,3,4,4,11,3,1
4339,405,6,43.76,4,1,2,2,3,1,1,1,3,0,0
4340,5,13,128.5,7,2,1,1,2,4,3,4,11,3,3
4341,430,7,53.230000000000004,5,1,2,0,4,1,2,2,5,0,0
4342,287,10,49.3,3,0,3,0,4,1,3,2,6,1,2
4343,9,7,55.78,4,0,0,0,4,4,2,2,8,2,2
4344,238,9,87.8,6,2,3,1,2,2,2,3,7,1,3
4345,336,6,93.06,4,1,3,0,4,1,1,3,5,0,0
4347,298,4,22.5,2,1,2,2,3,1,1,1,3,0,0
4348,263,12,65.0,5,2,3,0,4,2,3,2,7,1,3
4349,291,8,51.1,4,0,2,0,4,1,2,2,5,0,2
4351,131,13,184.4,5,3,3,1,2,3,3,4,10,2,1
4352,1,13,114.75,7,2,1,1,2,4,3,3,10,2,3
4353,128,17,176.2,6,3,3,1,2,3,4,4,11,3,1
4354,348,4,34.7,3,1,2,2,3,1,1,1,3,0,0
4355,39,9,50.0,5,0,0,0,4,4,2,2,8,2,2
4356,29,9,134.5,4,2,1,1,2,4,2,4,10,2,3
4357,81,9,72.8,5,2,0,0,4,3,2,2,7,1,3
4358,54,6,107.3,4,0,1,0,4,4,1,3,8,2,2
4359,97,9,60.85,6,2,0,0,4,3,2,2,7,1,3
4360,310,6,66.25,5,1,2,0,4,1,1,2,4,0,0
4361,116,8,46.25,3,0,0,0,4,3,2,2,7,1,2
4362,172,15,123.55000000000001,6,2,3,1,2,2,4,4,10,2,3
4363,182,6,76.9,5,0,3,0,4,2,1,3,6,1,2
4364,6,22,157.05,7,3,1,3,1,4,4,4,12,3,1
4365,313,4,10.1,2,1,2,2,3,1,1,1,3,0,0
4366,139,2,5.700000000000001,2,0,0,2,3,3,1,1,5,0,2
4367,45,12,81.31,6,2,0,1,2,4,3,3,10,2,3
4368,79,8,36.4,4,0,0,0,4,3,2,1,6,1,2
4369,127,10,58.3,4,0,0,0,4,3,3,2,8,2,2
4370,572,8,64.35000000000001,3,1,2,2,3,1,2,2,5,0,0
4371,192,9,75.45,6,2,2,1,2,2,2,3,7,1,3
4372,153,16,76.65,4,2,3,1,2,2,4,3,9,2,3
4373,140,7,104.60000000000001,6,2,3,0,4,3,2,3,8,2,3
4374,467,4,47.7,4,1,2,2,3,1,1,2,4,0,0
4375,86,12,82.6,6,2,0,1,2,3,3,3,9,2,3
4376,38,26,160.32,7,3,1,3,1,4,4,4,12,3,1
4377,310,11,58.5,5,2,3,0,4,1,3,2,6,1,3
4378,240,4,14.5,3,0,2,2,3,2,1,1,4,0,2
